timestamp,open,high,low,close,volume,signal,pnl
2025-07-18T22:34:07.118Z,100,101.7871310473577,97.8460300562999,98.59911322286287,65.93767611359071,hold,0
2025-07-18T23:34:07.118Z,98.59911322286287,102.63930841028755,98.39197920286146,100.86592509254875,56.093543390384816,hold,0
2025-07-19T00:34:07.118Z,100.86592509254875,101.50881143584878,98.2576738214956,98.97521482195317,39.70082309973269,hold,0
2025-07-19T01:34:07.118Z,98.97521482195317,99.09713612960506,97.25285540561516,98.61346369722803,3.8593012988913156,hold,0
2025-07-19T02:34:07.118Z,98.61346369722803,98.74203577249042,96.3559835341555,97.50136612277291,29.074284830261334,hold,0
2025-07-19T03:34:07.118Z,97.50136612277291,98.7335728846408,95.10887546607528,95.46757923539683,98.90540006455129,hold,0
2025-07-19T04:34:07.118Z,95.46757923539683,96.58863946650165,94.0257022546926,96.03709404908834,93.76722639960042,hold,0
2025-07-19T05:34:07.118Z,96.03709404908834,96.30658663455655,92.79188232315802,93.65824067287478,2.1377478672945704,hold,0
2025-07-19T06:34:07.118Z,93.65824067287478,95.36068110714493,91.2799039605896,93.14465728413013,91.20644173321747,hold,0
2025-07-19T07:34:07.118Z,93.14465728413013,94.95040671312529,89.44109055654883,90.71883110155046,45.93352308603509,hold,0
2025-07-19T08:34:07.118Z,90.71883110155046,91.19111855659646,89.26039666085025,90.10450671849546,40.861346986442285,hold,0
2025-07-19T09:34:07.118Z,90.10450671849546,91.40119192876944,88.78577438327957,90.50498589379148,0.4009706660235146,hold,0
2025-07-19T10:34:07.118Z,90.50498589379148,93.13550928306479,89.18161237625644,91.55470958522545,43.75041812665952,hold,0
2025-07-19T11:34:07.118Z,91.55470958522545,93.60972630147722,91.49750505322903,92.60866241274239,27.05342481810846,hold,0
2025-07-19T12:34:07.118Z,92.60866241274239,94.69809765059017,92.09284064537347,93.3909107396012,13.76951664717241,hold,0
2025-07-19T13:34:07.118Z,93.3909107396012,94.11592738214844,93.27872720267472,93.47805684044681,89.3741575633007,hold,0
2025-07-19T14:34:07.118Z,93.47805684044681,95.90463135704583,92.21326812882694,95.80468510205785,31.085489817616164,hold,0
2025-07-19T15:34:07.118Z,95.80468510205785,96.91218293941087,93.8459324669973,95.05538421569403,41.54444324516855,hold,0
2025-07-19T16:34:07.118Z,95.05538421569403,96.04262121155054,91.6874550645953,92.5677312810832,69.07328060532774,hold,0
2025-07-19T17:34:07.118Z,92.5677312810832,93.85246171517541,92.33447349281502,92.82240482320829,4.756302488177844,hold,0
2025-07-19T18:34:07.118Z,92.82240482320829,92.88960957978541,89.70482356554935,91.13048837016923,21.661657540691138,hold,0
2025-07-19T19:34:07.118Z,91.13048837016923,94.1667876659068,90.130464504863,93.34989797907069,72.63102910366375,hold,0
